id,first_name,last_name,gender,age,visa_type,passport_number,nationality,state,destination country,destination state,entry date,exit date,estimated expenses,transportion mode,degree_type,major,institution,start_date,end_date,visa_sub_type,,,,,,,,,,,,,,,,,,
10150,Ambrosi,Rubberts,M,23,Student,9544861713,India,Uttar Pradesh,United States,Nevada,8/18/2023,09/02/24,$14812.75,air,Doctoral,Computer Science,Webster University,1/20/2023,10/01/27,,,,,,,,,,,,,,,,,,,
10151,Clint,Delepine,M,26,Student,9012055940,India,Uttar Pradesh,United States,Virginia,8/22/2023,8/13/2024,$14823.11,air,Doctoral,Computer Science,University of Illinois,01/06/23,2/23/2026,,,,,,,,,,,,,,,,,,,
10152,Morley,Mitchall,M,22,Student,3209896682,India,Uttar Pradesh,United States,Florida,09/02/23,9/26/2023,$16576.89,air,Doctoral,Computer Science,Southwest Missouri State University - West Plains,1/13/2023,2/26/2028,,,,,,,,,,,,,,,,,,,
10153,Ellen,Snartt,F,29,Student,1087035123,India,Uttar Pradesh,United States,Louisiana,08/09/23,8/18/2023,$19480.45,air,Doctoral,Computer Science,Lees-McRae College,1/15/2023,02/08/26,,,,,,,,,,,,,,,,,,,
10154,Wallache,O'Shirine,M,18,Student,5195276275,India,Uttar Pradesh,United States,Virginia,09/05/23,05/12/23,$13277.98,air,Doctoral,Business Administration,Amber University,1/23/2023,06/05/26,,,,,,,,,,,,,,,,,,,
10155,Ricardo,Tuddenham,M,29,Student,4594264819,India,Gujarat,United States,California,8/23/2023,10/11/24,$11723.73,air,Doctoral,Computer Science,"Concordia University, River Forest",01/09/23,10/18/2027,,,,,,,,,,,,,,,,,,,
10156,Joellen,Deverille,F,29,Student,2875043572,India,Uttar Pradesh,United States,Georgia,08/05/23,11/17/2023,$22208.24,air,Doctoral,Computer Science,"Davenport College of Business, Lansing",1/21/2023,3/31/2027,,,,,,,,,,,,,,,,,,,
10157,Cathrine,Wudeland,F,35,Student,8563099104,India,Andhra Pradesh,United States,California,09/10/23,6/13/2024,$21967.09,air,Doctoral,Computer Science,Our Lady of the Lake University,01/09/23,2/17/2028,,,,,,,,,,,,,,,,,,,
10158,Antin,Scurrell,M,23,Student,7909552166,India,Uttar Pradesh,United States,Wisconsin,09/12/23,01/03/23,$23367.69,air,Doctoral,Computer Science,California Institute of Technology,1/28/2023,12/17/2027,,,,,,,,,,,,,,,,,,,
10159,Goldina,McGinley,F,31,Student,1438050505,India,Gujarat,United States,Texas,8/13/2023,4/18/2023,$23506.19,air,Doctoral,Computer Science,Webb Institute,1/26/2023,05/09/27,,,,,,,,,,,,,,,,,,,
10160,Udall,Dan,M,22,Student,2101465724,India,Uttar Pradesh,United States,Georgia,09/06/23,6/18/2023,$15325.58,air,Bachelor's,Computer Science,Lehigh Univervsity,01/11/23,03/04/27,,,,,,,,,,,,,,,,,,,
10161,Alika,Gerdes,F,22,Student,4856925953,India,Andhra Pradesh,United States,Pennsylvania,8/20/2023,03/10/23,$18216.64,air,Doctoral,Computer Science,California Maritime Academy,01/10/23,10/27/2027,,,,,,,,,,,,,,,,,,,
10162,Doralynn,Wass,F,22,Student,4977600309,India,Andhra Pradesh,United States,North Carolina,09/10/23,02/11/23,$17414.37,air,Doctoral,Business Administration,Denver Technical College,1/17/2023,6/16/2027,,,,,,,,,,,,,,,,,,,
10163,Nat,Lorrain,F,24,Student,4193065117,India,Uttar Pradesh,United States,New York,08/10/23,4/29/2024,$11810.45,air,Bachelor's,Computer Science,The Art Institutes International Portland,1/23/2023,9/27/2027,,,,,,,,,,,,,,,,,,,
10164,Ferguson,Kesey,M,33,Student,4727033904,India,Uttar Pradesh,United States,Washington,08/06/23,06/04/24,$17857.39,air,Doctoral,Computer Science,University of Advancing Technology (UAT),01/12/23,08/07/27,,,,,,,,,,,,,,,,,,,
10165,Allistir,Worwood,M,21,Student,5128831991,India,Uttar Pradesh,United States,Virginia,8/29/2023,1/24/2025,$24162.94,air,Doctoral,Business Administration,Oakton Community College,01/09/23,10/06/27,,,,,,,,,,,,,,,,,,,
10166,Frazier,Luxon,M,19,Student,1508794711,India,Gujarat,United States,Illinois,08/12/23,9/20/2023,$20400.15,air,Doctoral,Computer Science,Baker College of Cadillac,1/15/2023,09/10/26,,,,,,,,,,,,,,,,,,,
10167,Elladine,Ernshaw,F,25,Student,5353940105,India,Gujarat,United States,Alabama,08/04/23,4/30/2024,$17734.38,air,Doctoral,Computer Science,"Rutgers, The State University of New Jersey - Newark",1/21/2023,08/01/26,,,,,,,,,,,,,,,,,,,
10168,Nathaniel,Spino,M,22,Student,2639233770,India,Uttar Pradesh,United States,Texas,8/27/2023,6/27/2023,$20144.27,air,Doctoral,Computer Science,Knoxville College,01/08/23,12/26/2026,,,,,,,,,,,,,,,,,,,
10169,William,Coard,M,23,Student,2489414062,India,Gujarat,United States,California,08/11/23,07/05/23,$23186.04,air,Doctoral,Computer Science,Indiana University (System),01/06/23,04/05/26,,,,,,,,,,,,,,,,,,,
10170,Guilbert,Fipp,M,30,Student,1689013923,India,Uttar Pradesh,United States,Hawaii,8/29/2023,01/03/25,$22233.99,air,Doctoral,Computer Science,St. Mary's College Indiana,01/06/23,2/22/2026,,,,,,,,,,,,,,,,,,,
10171,Karlens,MacKerley,M,29,Student,8283629249,India,Gujarat,United States,Illinois,8/31/2023,4/28/2025,$16961.84,air,Doctoral,Computer Science,Occidental College,1/17/2023,3/26/2028,,,,,,,,,,,,,,,,,,,
10172,Andre,Hothersall,M,18,Student,3943317147,India,Uttar Pradesh,United States,Illinois,08/10/23,5/13/2023,$16150.94,air,Doctoral,Computer Science,Bethune-Cookman College,01/08/23,1/30/2028,,,,,,,,,,,,,,,,,,,
10173,Benedicta,Yarwood,F,33,Student,5212968899,India,Uttar Pradesh,United States,Alabama,8/27/2023,10/02/24,$18605.78,air,Doctoral,Business Administration,Wheaton College Massachusetts,1/20/2023,4/25/2027,,,,,,,,,,,,,,,,,,,
10174,Jo,Shinner,F,30,Student,1731952032,India,Gujarat,United States,California,08/07/23,11/07/24,$16917.72,air,Doctoral,Computer Science,Mayo Graduate School,1/13/2023,4/13/2027,,,,,,,,,,,,,,,,,,,
10175,Ulric,Sterke,M,34,Student,5865960355,India,Andhra Pradesh,United States,New York,08/03/23,8/26/2023,$11161.50,air,Doctoral,Psychology,Jacksonville University,01/10/23,8/26/2026,,,,,,,,,,,,,,,,,,,
10176,Gualterio,Van Vuuren,M,26,Student,5505762483,India,Uttar Pradesh,United States,Florida,09/06/23,11/10/23,$21950.68,air,Doctoral,Computer Science,State University of New York Downstate Medical Center,01/03/23,11/03/27,,,,,,,,,,,,,,,,,,,
10177,Vinson,Wenban,M,22,Student,7148817137,India,Uttar Pradesh,United States,Texas,08/05/23,04/09/23,$18400.65,air,Doctoral,Psychology,New England Institute of Technology,1/17/2023,03/07/28,,,,,,,,,,,,,,,,,,,
10178,Valina,Lomen,F,30,Student,6696527750,India,Andhra Pradesh,United States,Florida,09/11/23,02/05/24,$20417.52,air,Bachelor's,Computer Science,The College of Westchester,1/16/2023,3/30/2026,,,,,,,,,,,,,,,,,,,
10179,Glennie,Mimmack,F,26,Student,4454491796,India,Gujarat,United States,New Jersey,8/15/2023,11/05/23,$18318.25,air,Doctoral,Business Administration,"St. Joseph's College New York, Suffolk Campus",1/16/2023,4/21/2028,,,,,,,,,,,,,,,,,,,
10180,Carin,Durie,F,24,Student,4018001528,India,Gujarat,United States,Colorado,9/14/2023,5/23/2023,$18898.13,air,Doctoral,Psychology,Mountain State University,1/28/2023,2/24/2027,,,,,,,,,,,,,,,,,,,
10181,Luke,Demcik,M,34,Student,8389704690,India,Andhra Pradesh,United States,California,8/28/2023,7/27/2024,$15550.29,air,Doctoral,Psychology,Minnesota School of Professional Psychology,01/01/23,10/23/2027,,,,,,,,,,,,,,,,,,,
10182,Linus,Terrelly,M,35,Student,8636660111,India,Gujarat,United States,Minnesota,9/14/2023,5/20/2024,$14258.00,air,Doctoral,Computer Science,University of Maryland at Baltimore,1/18/2023,02/04/27,,,,,,,,,,,,,,,,,,,
10183,Otto,McGucken,M,28,Student,7571911243,India,Uttar Pradesh,United States,District of Columbia,8/26/2023,1/14/2024,$12947.12,air,Doctoral,Computer Science,Louisiana State University at Eunice,1/30/2023,12/19/2026,,,,,,,,,,,,,,,,,,,
10184,Inigo,Pilpovic,M,18,Student,2001272177,India,Gujarat,United States,Texas,8/23/2023,7/19/2023,$17869.33,air,Doctoral,Computer Science,Eureka College,1/21/2023,02/02/26,,,,,,,,,,,,,,,,,,,
10185,Mord,Julian,M,25,Student,5969478533,India,Gujarat,United States,Kansas,08/08/23,11/02/24,$13324.52,air,Doctoral,Computer Science,"Taylor University, Fort Wayne Campus",1/24/2023,3/15/2027,,,,,,,,,,,,,,,,,,,
10186,Dell,Rigolle,F,35,Student,6886600811,India,Andhra Pradesh,United States,California,8/21/2023,3/18/2025,$20024.73,air,Doctoral,Computer Science,Southern Wesleyan University,1/17/2023,5/26/2028,,,,,,,,,,,,,,,,,,,
10187,Alvin,Frickey,M,30,Student,4176452154,India,Gujarat,United States,Ohio,8/28/2023,08/03/24,$22441.64,air,Doctoral,Business Administration,The Master's College,01/04/23,2/19/2026,,,,,,,,,,,,,,,,,,,
10188,Zeb,Knutton,M,26,Student,4959776261,India,Gujarat,United States,Alabama,08/09/23,5/17/2023,$18237.82,air,Bachelor's,Computer Science,James Madison University,1/28/2023,6/18/2027,,,,,,,,,,,,,,,,,,,
10189,Lilllie,Keech,F,19,Student,9035510146,India,Andhra Pradesh,United States,Kansas,8/13/2023,10/19/2024,$11200.75,air,Doctoral,Psychology,Drury College,01/06/23,11/25/2026,,,,,,,,,,,,,,,,,,,
10190,Arnie,Yvens,M,34,Student,7525622119,India,Andhra Pradesh,United States,Louisiana,8/15/2023,03/01/24,$10961.09,air,Doctoral,Computer Science,Maranatha Baptist Bible College,1/28/2023,3/23/2027,,,,,,,,,,,,,,,,,,,
10191,Saleem,Turfin,M,32,Student,1734140927,India,Gujarat,United States,District of Columbia,8/17/2023,3/13/2024,$19046.08,air,Doctoral,Psychology,Columbia College of Missouri,1/16/2023,7/20/2027,,,,,,,,,,,,,,,,,,,
10192,Jeffrey,Siley,M,24,Student,3831205425,India,Uttar Pradesh,United States,New York,8/24/2023,12/15/2023,$11460.41,air,Doctoral,Business Administration,Clark University,01/12/23,5/30/2027,,,,,,,,,,,,,,,,,,,
10193,Daryle,Higgen,M,23,Student,2563080517,India,Gujarat,United States,Washington,8/13/2023,04/03/24,$22947.15,air,Doctoral,Computer Science,Fontbonne College,01/04/23,6/27/2027,,,,,,,,,,,,,,,,,,,
10194,Jermaine,Adams,F,26,Student,3305586596,India,Andhra Pradesh,United States,California,08/10/23,11/26/2023,$17628.33,air,Doctoral,Business Administration,Northeastern Illinois University,01/08/23,12/26/2027,,,,,,,,,,,,,,,,,,,
10195,Rich,McDuff,M,19,Student,3740727745,India,Gujarat,United States,Missouri,8/19/2023,02/07/24,$13774.56,air,Doctoral,Computer Science,Rhode Island College,01/08/23,10/08/27,,,,,,,,,,,,,,,,,,,
10196,Ewell,Tweedie,M,26,Student,2558381124,India,Gujarat,United States,District of Columbia,8/16/2023,12/08/24,$13558.50,air,Doctoral,Business Administration,"University of Virginia, College at Wise",01/12/23,12/24/2027,,,,,,,,,,,,,,,,,,,
10197,Wilt,Clench,M,32,Student,4542544025,India,Gujarat,United States,Colorado,8/19/2023,11/08/23,$19263.17,air,Doctoral,Computer Science,Fort Lewis College,1/23/2023,04/11/27,,,,,,,,,,,,,,,,,,,
10198,Claiborne,Taffrey,M,20,Student,6158631915,India,Uttar Pradesh,United States,Arkansas,8/27/2023,02/07/24,$20148.42,air,Doctoral,Computer Science,Hood College,1/13/2023,01/10/26,,,,,,,,,,,,,,,,,,,
10199,Tessa,Hawthorn,F,26,Student,7176194184,India,Uttar Pradesh,United States,Michigan,09/02/23,3/19/2024,$11327.41,air,Doctoral,Computer Science,Midwestern University,1/17/2023,8/30/2027,,,,,,,,,,,,,,,,,,,
10200,Drusi,Crispin,F,21,Student,5420912394,India,Andhra Pradesh,United States,California,8/15/2023,01/02/23,$22503.87,air,Doctoral,Computer Science,"City University of New York, York College",1/29/2023,05/07/28,,,,,,,,,,,,,,,,,,,
10201,Tymon,Waycot,M,30,Student,2830751901,India,Gujarat,United States,Colorado,08/08/23,6/29/2023,$24475.73,air,Bachelor's,Computer Science,Trinity International University,1/23/2023,1/29/2028,,,,,,,,,,,,,,,,,,,
10202,Rozele,Grellis,F,35,Student,9519119111,India,Uttar Pradesh,United States,California,8/25/2023,10/17/2023,$10021.91,air,Doctoral,Computer Science,University of Mississippi,01/01/23,5/21/2026,,,,,,,,,,,,,,,,,,,
10203,Welbie,O'Brian,M,28,Student,6521504381,India,Gujarat,United States,Florida,08/11/23,1/23/2025,$15475.65,air,Doctoral,Computer Science,Kutztown University of Pennsylvania,01/10/23,7/13/2027,,,,,,,,,,,,,,,,,,,
10204,Ernestus,Verrillo,M,29,Student,7037485420,India,Gujarat,United States,Colorado,09/12/23,12/25/2023,$23814.23,air,Doctoral,Computer Science,University of Maryland (System),1/28/2023,11/10/27,,,,,,,,,,,,,,,,,,,
10205,Westbrook,Bagott,M,26,Student,2676798810,India,Uttar Pradesh,United States,South Carolina,8/14/2023,07/07/23,$17035.16,air,Doctoral,Computer Science,University of Connecticut at Stamford,01/05/23,9/25/2027,,,,,,,,,,,,,,,,,,,
10206,Melesa,Verman,F,25,Student,4195168225,India,Uttar Pradesh,United States,California,08/07/23,6/28/2023,$24709.63,air,Doctoral,Computer Science,Western Baptist College,1/21/2023,7/22/2027,,,,,,,,,,,,,,,,,,,
10207,Lucy,Awmack,F,30,Student,9771047708,India,Gujarat,United States,Nevada,09/02/23,10/07/24,$18189.34,air,Doctoral,Business Administration,California Polytechnic State University - San Luis Obispo,01/08/23,02/11/27,,,,,,,,,,,,,,,,,,,
10208,Margy,Slack,F,34,Student,8342065311,India,Uttar Pradesh,United States,Arizona,8/21/2023,10/10/23,$16931.75,air,Doctoral,Computer Science,California Maritime Academy,1/19/2023,05/03/27,,,,,,,,,,,,,,,,,,,
10209,Arline,Strete,F,24,Student,2125749806,India,Uttar Pradesh,United States,California,8/16/2023,01/11/24,$23265.66,air,Doctoral,Computer Science,Scholl College of Podiatric Medicine,1/24/2023,1/26/2028,,,,,,,,,,,,,,,,,,,
10210,Nicolais,De Vuyst,M,30,Student,5736874386,India,Andhra Pradesh,United States,Wisconsin,08/02/23,10/19/2024,$24429.98,air,Doctoral,Computer Science,D'Youville College,1/18/2023,12/01/26,,,,,,,,,,,,,,,,,,,
10211,Felizio,Brocket,M,30,Student,8262401395,India,Uttar Pradesh,United States,Louisiana,09/05/23,2/28/2023,$22670.74,air,Doctoral,Psychology,ITT Technical Institute Maitland,1/15/2023,3/24/2028,,,,,,,,,,,,,,,,,,,
10212,Huntlee,Corinton,M,20,Student,1982907667,India,Andhra Pradesh,United States,Louisiana,08/05/23,9/29/2024,$24013.85,air,Doctoral,Computer Science,Ambassador University,1/22/2023,04/12/27,,,,,,,,,,,,,,,,,,,
10213,Ailis,Nother,F,21,Student,7342585181,India,Andhra Pradesh,United States,Pennsylvania,09/09/23,3/14/2024,$24417.00,air,Doctoral,Psychology,Southern Adventist University,1/28/2023,6/25/2026,,,,,,,,,,,,,,,,,,,
10214,Sancho,Sprowles,M,29,Student,7301668426,India,Uttar Pradesh,United States,Tennessee,08/04/23,4/26/2024,$10074.17,air,Doctoral,Computer Science,Carnegie Mellon University,1/26/2023,7/23/2026,,,,,,,,,,,,,,,,,,,
10215,Godfree,Sinton,M,34,Student,6185833394,India,Uttar Pradesh,United States,Georgia,8/16/2023,1/28/2025,$16476.97,air,Doctoral,Computer Science,Berea College,01/07/23,01/12/28,,,,,,,,,,,,,,,,,,,
10216,Westleigh,Elkins,M,27,Student,6676402871,India,Uttar Pradesh,United States,Minnesota,8/25/2023,6/29/2024,$18511.22,air,Doctoral,Computer Science,Strayer University,1/19/2023,05/08/27,,,,,,,,,,,,,,,,,,,
10217,Benedick,Worsnap,M,19,Student,5567905921,India,Uttar Pradesh,United States,Ohio,08/03/23,5/19/2023,$11752.15,air,Doctoral,Psychology,Pacific College of Oriental Medicine,1/18/2023,6/23/2027,,,,,,,,,,,,,,,,,,,
10218,Melisenda,Husk,F,29,Student,6443107343,India,Gujarat,United States,Missouri,8/18/2023,3/26/2024,$22902.49,air,Doctoral,Computer Science,Willamette University,1/17/2023,12/30/2027,,,,,,,,,,,,,,,,,,,
10219,Lauraine,Gisbey,F,25,Student,8175508548,India,Gujarat,United States,Pennsylvania,8/25/2023,01/02/24,$23287.17,air,Doctoral,Business Administration,Central Washington University,01/07/23,1/14/2027,,,,,,,,,,,,,,,,,,,
10220,Willi,Leggett,M,24,Student,6654541308,India,Uttar Pradesh,United States,California,8/28/2023,5/23/2023,$10462.85,air,Doctoral,Computer Science,Crown College,1/16/2023,5/22/2026,,,,,,,,,,,,,,,,,,,
10221,Patricia,Egleton,F,26,Student,7890557208,India,Andhra Pradesh,United States,Mississippi,8/29/2023,11/18/2023,$14873.87,air,Doctoral,Computer Science,University of Science and Arts of Oklahoma,01/10/23,8/25/2027,,,,,,,,,,,,,,,,,,,
10222,Abdul,Boat,M,24,Student,8254139349,India,Andhra Pradesh,United States,Texas,09/04/23,05/04/24,$21754.42,air,Doctoral,Psychology,Gordon Conwell Theological Seminary,01/11/23,12/30/2026,,,,,,,,,,,,,,,,,,,
10223,Con,Cromblehome,M,22,Student,5162679455,India,Andhra Pradesh,United States,Michigan,08/08/23,3/13/2023,$17251.70,air,Doctoral,Computer Science,Meharry Medical College,01/08/23,5/14/2026,,,,,,,,,,,,,,,,,,,
10224,Fidela,Zimmermeister,F,30,Student,7471778845,India,Uttar Pradesh,United States,Texas,8/29/2023,7/21/2024,$22281.73,air,Doctoral,Psychology,Jamestown College,01/06/23,4/22/2027,,,,,,,,,,,,,,,,,,,
10225,Kristian,Pinkney,M,29,Student,1951726881,India,Gujarat,United States,Illinois,9/13/2023,1/31/2025,$15099.71,air,Doctoral,Computer Science,Austin Community College,01/09/23,6/27/2026,,,,,,,,,,,,,,,,,,,
10226,Ira,Oakshott,F,22,Student,9124051807,India,Uttar Pradesh,United States,California,09/06/23,4/24/2024,$23851.15,air,Doctoral,Computer Science,Ohio Wesleyan University,1/25/2023,9/21/2026,,,,,,,,,,,,,,,,,,,
10227,Rees,Orcott,M,20,Student,8129739807,India,Gujarat,United States,Florida,08/10/23,12/23/2024,$22045.40,air,Bachelor's,Computer Science,Oklahoma City University,1/19/2023,12/28/2026,,,,,,,,,,,,,,,,,,,
10228,Wainwright,Howman,M,27,Student,2087793178,India,Uttar Pradesh,United States,Louisiana,8/20/2023,11/12/23,$20804.57,air,Doctoral,Computer Science,Beth-El College of Nursing and Health Sciences,1/30/2023,5/14/2028,,,,,,,,,,,,,,,,,,,
10229,Sonny,Charpling,F,23,Student,2971848357,India,Gujarat,United States,Kansas,08/02/23,4/26/2024,$10485.62,air,Doctoral,Computer Science,University of North Alabama,1/24/2023,05/09/28,,,,,,,,,,,,,,,,,,,
10230,Karlotte,Seymour,F,29,Student,9090364867,India,Gujarat,United States,Washington,8/21/2023,5/27/2024,$15035.26,air,Doctoral,Computer Science,Arizona Christian University,1/17/2023,7/20/2026,,,,,,,,,,,,,,,,,,,
10231,Jacky,Powlesland,F,19,Student,6609127173,India,Gujarat,United States,Ohio,08/03/23,7/31/2024,$12900.07,air,Doctoral,Psychology,Athens State College,01/01/23,4/27/2026,,,,,,,,,,,,,,,,,,,
10232,Faythe,McNirlan,F,22,Student,3818400436,India,Andhra Pradesh,United States,Ohio,09/06/23,11/20/2023,$20978.86,air,Doctoral,Computer Science,University of North Carolina at Wilmington,1/15/2023,04/01/28,,,,,,,,,,,,,,,,,,,
10233,Casey,Cathenod,M,32,Student,9358166182,India,Andhra Pradesh,United States,Ohio,8/27/2023,7/21/2024,$13472.09,air,Doctoral,Computer Science,Messiah College,01/05/23,1/30/2026,,,,,,,,,,,,,,,,,,,
10234,Mada,Blemen,F,19,Student,6131894865,India,Uttar Pradesh,United States,District of Columbia,09/08/23,5/25/2023,$12887.78,air,Doctoral,Computer Science,Kentucky Christian College,01/01/23,08/10/26,,,,,,,,,,,,,,,,,,,
10235,Raimondo,Sedworth,M,27,Student,8624817333,India,Andhra Pradesh,United States,Kentucky,8/30/2023,5/25/2023,$20443.79,air,Doctoral,Business Administration,Marquette University,1/13/2023,09/10/26,,,,,,,,,,,,,,,,,,,
10236,Clayborn,Dillistone,M,27,Student,3467938287,India,Andhra Pradesh,United States,Oklahoma,08/03/23,12/12/23,$12899.78,air,Doctoral,Computer Science,The American College,01/09/23,12/26/2026,,,,,,,,,,,,,,,,,,,
10237,Lindie,Feirn,F,31,Student,7716156309,India,Uttar Pradesh,United States,Michigan,09/06/23,03/09/24,$16405.66,air,Doctoral,Computer Science,"University of California, Oakland",1/22/2023,09/09/26,,,,,,,,,,,,,,,,,,,
10238,Jeffy,Bartczak,M,21,Student,5144761659,India,Gujarat,United States,Florida,8/13/2023,03/03/25,$13097.28,air,Doctoral,Computer Science,St. Xavier University,01/04/23,1/26/2026,,,,,,,,,,,,,,,,,,,
10239,Joanie,Leopold,F,21,Student,2476359781,India,Uttar Pradesh,United States,Illinois,9/14/2023,5/30/2023,$21441.23,air,Doctoral,Computer Science,University of Texas Health Center at Houston,1/14/2023,3/13/2026,,,,,,,,,,,,,,,,,,,
10240,Baldwin,Boni,M,31,Student,9576626067,India,Uttar Pradesh,United States,Illinois,08/05/23,6/26/2023,$11826.28,air,Doctoral,Computer Science,"Ross University, School of Medicine",1/14/2023,12/10/26,,,,,,,,,,,,,,,,,,,
10241,Ruperta,McVane,F,20,Student,8374585855,India,Andhra Pradesh,United States,New Jersey,8/30/2023,8/20/2024,$24427.70,air,Doctoral,Computer Science,Bluefield State College,1/25/2023,7/20/2027,,,,,,,,,,,,,,,,,,,
10242,Isabelle,Jopp,F,24,Student,9677444843,India,Gujarat,United States,California,08/04/23,11/16/2023,$22514.29,air,Doctoral,Computer Science,University of Dayton,01/07/23,10/02/27,,,,,,,,,,,,,,,,,,,
